sent_id,word_id,token,cpostag,postag,head,deprel,deps,parent_token,parent_deprel,stem_pos,parent_stem,parent_stem_pos
47,8,carried,VERB,VBD,3,conj,8:conj|3:ROOT,knocked,ROOT,carried_conj,knock,knocked_ROOT
47,9,him,PRON,PRP,8,dobj,9:dobj|8:conj,carried,conj,him_dobj,carried,carried_conj
47,10,deep,ADV,RB,11,advmod,10:advmod|11:prep,into,prep,deep_advmod,into,into_prep
47,11,into,ADP,IN,8,prep,11:prep|8:conj,carried,conj,into_prep,carried,carried_conj
47,12,the,DET,DT,13,det,12:det|13:pobj,forest,pobj,the_det,forest,forest_pobj
47,13,forest,NOUN,NN,11,pobj,13:pobj|11:prep,into,prep,forest_pobj,into,into_prep
47,14,where,ADV,WRB,18,advmod,14:advmod|18:rcmod,bother,rcmod,where_advmod,bother,bother_rcmod
47,15,he,PRON,PRP,18,nsubj,15:nsubj|18:rcmod,bother,rcmod,he_nsubj,bother,bother_rcmod
47,16,would,VERB,MD,18,aux,16:aux|18:rcmod,bother,rcmod,would_aux,bother,bother_rcmod
47,17,n't,ADV,RB,18,neg,17:neg|18:rcmod,bother,rcmod,n't_neg,bother,bother_rcmod
47,18,bother,VERB,VB,13,rcmod,18:rcmod|13:pobj,forest,pobj,bother_rcmod,forest,forest_pobj
47,19,people,NOUN,NNS,18,dobj,19:dobj|18:rcmod,bother,rcmod,people_dobj,bother,bother_rcmod
47,20,any,ADV,RB,21,advmod,20:advmod|21:advmod,longer,advmod,any_advmod,longer,longer_advmod
47,21,longer,ADV,RBR,18,advmod,21:advmod|18:rcmod,bother,rcmod,longer_advmod,bother,bother_rcmod
48,1,little,NOUN,NNP,4,nn,1:nn|4:nsubj,Hood,nsubj,little_nn,Hood,Hood_nsubj
48,2,red,NOUN,NNP,4,nn,2:nn|4:nsubj,Hood,nsubj,red_nn,Hood,Hood_nsubj
48,3,riding,NOUN,NNP,4,nn,3:nn|4:nsubj,Hood,nsubj,riding_nn,Hood,Hood_nsubj
48,4,hood,NOUN,NNP,8,nsubj,4:nsubj|8:ROOT,had,ROOT,hood_nsubj,had,had_ROOT
48,5,and,CONJ,CC,4,cc,5:cc|4:nsubj,Hood,nsubj,and_cc,Hood,Hood_nsubj
48,6,her,PRON,PRP$,7,poss,6:poss|7:conj,Grandmother,conj,her_poss,grandmother,Grandmother_conj
48,7,grandmother,NOUN,NNP,4,conj,7:conj|4:nsubj,Hood,nsubj,grandmother_conj,Hood,Hood_nsubj
48,8,NA,VERB,VBD,0,ROOT,8:ROOT|0:NA,NA,NA,had_ROOT,NA,NA_NA
48,9,a,DET,DT,11,det,9:det|11:dobj,lunch,dobj,a_det,lunch,lunch_dobj
48,10,nice,ADJ,JJ,11,amod,10:amod|11:dobj,lunch,dobj,nice_amod,lunch,lunch_dobj
48,11,lunch,NOUN,NN,8,dobj,11:dobj|8:ROOT,had,ROOT,lunch_dobj,had,had_ROOT
48,12,and,CONJ,CC,11,cc,12:cc|11:dobj,lunch,dobj,and_cc,lunch,lunch_dobj
48,13,a,DET,DT,15,det,13:det|15:conj,chat,conj,a_det,chat,chat_conj
48,14,long,ADJ,JJ,15,amod,14:amod|15:conj,chat,conj,long_amod,chat,chat_conj
48,15,chat,NOUN,NN,11,conj,15:conj|11:dobj,lunch,dobj,chat_conj,lunch,lunch_dobj
